listing_id,adjusted_price,host_response_time,host_is_superhost,ranking,Distance,Verification,reviews_per_month,instant_bookable,last_review,has_availability,availability_30
908564700844436122,2200.0,0.0,f,4.88,,Both,7.35,f,7.0,t,17
908874376899342586,2300.0,0.0,f,4.85,1.6796561374309336,Both,6.09,t,7.0,t,6
909098602381555620,1850.0,0.0,f,0.0,5.973202765973969,Both,0.0,t,0.0,t,0
909198427816349003,8600.0,1.0,f,0.0,1.234721465780256,Both,0.0,f,0.0,t,0
909219113303222783,1250.0,0.0,f,4.43,1.6796561374309336,Both,4.24,t,8.0,t,4
909240927981656067,450.0,1.0,f,0.0,1.6796561374309336,Both,0.61,t,9.0,t,0
909301767944249597,1416.0,1.0,f,4.4,4.339119388917998,Both,2.63,f,8.0,t,0
909436242624187319,2916.0,0.0,f,5.0,3.1742847596468065,Both,5.81,t,7.0,t,12
909520737239693658,950.0,0.0,f,4.5,,Both,1.54,f,8.0,t,4
909536808831154528,22086.0,0.0,f,0.0,492.21909671057836,Both,0.0,t,0.0,t,24
909536922806455242,11297.0,0.0,f,5.0,492.21909671057836,Both,1.41,t,7.0,t,28
909879679339654353,11382.0,0.0,f,0.0,3.855206085764145,Both,0.79,t,9.0,t,9
909916092445603765,12280.0,0.0,f,0.0,488.051470834979,Both,0.0,t,0.0,t,0
909923549149418331,1580.0,2.0,f,5.0,1.6796561374309336,Both,2.57,f,7.0,t,1
909930035065941475,2947.0,0.0,t,0.0,490.1572443129741,Both,0.48,t,9.0,t,0
909956828828940427,2410.0,0.0,f,0.0,488.051470834979,Both,0.61,t,9.0,t,18
910017371604350918,5903.0,0.0,f,5.0,3.855206085764145,Both,6.0,t,7.0,t,7
910024980926916637,5673.0,0.0,t,5.0,3.855206085764145,Both,3.8,t,8.0,t,2
910064712951942149,980.0,0.0,f,4.67,,Both,4.56,f,7.0,t,6
910064719471395527,470.0,0.0,f,3.89,,Both,3.55,f,8.0,t,26
910070202526849730,1559.0,0.0,f,5.0,489.8628758611649,Both,1.85,f,9.0,t,7
910116656142769268,3537.0,0.0,f,4.33,253.09733772287652,Both,1.22,t,8.0,t,7
910146758657200254,3070.0,0.0,f,4.33,253.09733772287652,Both,2.5,t,8.0,t,16
910148697481668818,5000.0,0.0,f,4.33,488.24500183806487,Both,4.74,t,8.0,t,1
910169971538011047,2947.0,0.0,f,5.0,3.855206085764145,Both,2.33,t,7.0,t,21
910497061761429995,2290.0,0.0,f,5.0,3.1742847596468065,Both,2.34,f,7.0,t,5
910530314913648534,2259.0,1.0,f,0.0,921.3574381529139,Both,0.0,f,0.0,t,29
910535168832716182,1670.0,1.0,f,0.0,921.3574381529139,Both,0.0,f,0.0,t,2
910539955616531945,2235.0,1.0,f,0.0,921.3574381529139,Both,0.0,f,0.0,t,29
910543022588780279,2505.0,1.0,f,0.0,921.3574381529139,Both,0.0,f,0.0,t,29
910546211007358978,2677.0,1.0,f,0.0,921.3574381529139,Both,0.0,f,0.0,t,29
910725238222988284,1680.0,0.0,f,5.0,5.647773904731127,Both,3.08,f,7.0,t,23
910804189024736062,2947.0,2.0,f,0.0,488.051470834979,only identity,0.0,f,0.0,t,9
911279165043269915,1200.0,1.0,f,0.0,5.647773904731127,Both,1.09,f,7.0,t,27
911660672108191582,4000.0,1.0,f,5.0,5.973202765973969,Both,4.65,f,7.0,t,5
912003491027625258,4000.0,0.0,t,5.0,3.855206085764145,Both,2.12,f,7.0,t,4
912039774288281849,3543.0,0.0,t,4.86,488.051470834979,Both,4.67,t,8.0,t,7
912131571621250185,1700.0,0.0,f,4.81,5.973202765973969,Both,6.08,t,7.0,t,14
912134106923269680,1090.0,0.0,f,4.71,3.855206085764145,Both,3.23,t,7.0,t,5
912135490419551972,2013.0,0.0,t,5.0,678.3357246260763,Both,2.81,f,7.0,t,0
912155664888098783,4200.0,0.0,t,0.0,3.855206085764145,Both,1.07,t,8.0,t,5
912216551698281594,2320.0,0.0,f,3.9,3.1742847596468065,Both,3.53,f,8.0,t,7
912269711970747634,2000.0,0.0,f,5.0,3.1742847596468065,Both,1.92,t,8.0,t,18
912454847643841382,11297.0,0.0,f,0.0,492.21909671057836,Both,0.0,t,0.0,t,15
912724190835124756,6224.0,0.0,f,0.0,488.051470834979,Both,1.11,t,8.0,t,25
912752879974755046,3761.0,0.0,f,0.0,488.051470834979,Both,0.0,t,0.0,t,13
912755280744275844,30000.0,0.0,t,4.92,1.6796561374309336,Both,4.64,t,7.0,t,7
912870074819755140,7713.0,0.0,f,0.0,488.051470834979,Both,0.0,t,0.0,t,26
912966656381161402,900.0,0.0,f,4.96,3.1742847596468065,Both,8.12,f,7.0,t,4
913414399000193678,30000.0,0.0,t,4.5,3.855206085764145,Both,4.05,t,8.0,t,17
913417526722909319,2400.0,0.0,t,0.0,3.855206085764145,Both,0.94,f,8.0,t,27
913526134782369847,1950.0,0.0,f,0.0,5.647773904731127,Both,1.0,t,7.0,t,3
913562226516909284,1350.0,0.0,f,0.0,21.38342837035468,Both,2.0,f,7.0,t,1
913619796549892721,1960.0,0.0,f,0.0,483.299372936291,Both,0.0,f,0.0,t,0
913753789282520770,4421.0,0.0,f,0.0,1.234721465780256,only identity,0.0,t,0.0,t,0
913829548548350405,10678.0,0.0,f,0.0,3.855206085764145,Both,0.42,t,9.0,t,15
913832604846696341,750.0,0.0,f,4.67,3.1742847596468065,Both,1.01,f,8.0,t,1
913841380928866820,1400.0,0.0,f,4.88,1.6796561374309336,Both,3.38,f,7.0,t,10
913844982969510874,1250.0,0.0,t,4.43,3.1742847596468065,Both,4.52,t,8.0,t,10
913849589821792075,470.0,1.0,f,0.0,1.6796561374309336,Both,0.0,f,0.0,t,0
913851645368230167,950.0,0.0,f,4.0,3.1742847596468065,Both,1.07,f,8.0,t,0
913872845416971725,3610.0,0.0,f,5.0,5.973202765973969,Both,1.64,t,8.0,t,13
914123190572069431,1350.0,0.0,t,4.89,3.1742847596468065,Both,3.29,t,8.0,t,13
914157035514343843,2200.0,0.0,t,5.0,5.647773904731127,Both,4.15,f,7.0,t,7
914202228773116056,1965.0,0.0,f,0.0,3.855206085764145,Both,0.42,t,9.0,t,17
914236332060572488,5500.0,1.0,f,4.75,5.647773904731127,Both,2.11,f,8.0,t,12
914258130340937211,1500.0,0.0,t,4.59,3.1742847596468065,Both,5.6,f,8.0,t,12
914351054526274859,3094.0,0.0,f,5.0,1.6796561374309336,Both,5.2,t,7.0,t,8
914413122231504068,3315.0,2.0,f,0.0,488.051470834979,only identity,0.0,f,0.0,t,25
914540886629512440,529.0,0.0,f,0.0,490.1572443129741,Both,0.0,f,0.0,t,0
914573214364790514,1259.0,0.0,f,0.0,468.1008044276354,only identity,0.77,f,8.0,t,30
914982630337421568,1340.0,0.0,f,4.58,3.855206085764145,Both,4.09,t,8.0,t,0
915016359743471447,2701.0,0.0,f,4.8,4.779680037529501,Both,4.17,t,7.0,t,15
915074809523182064,2470.0,0.0,f,5.0,7.997025397482145,Both,5.25,f,7.0,t,11
915183701535930300,2500.0,0.0,f,0.0,678.2893120634247,Both,0.6,f,9.0,t,29
915254669807431674,2063.0,0.0,t,5.0,3.855206085764145,Both,3.2,f,7.0,t,12
915272965693532378,7368.0,0.0,f,4.53,1.6796561374309336,Both,6.22,t,7.0,t,0
915802708402886791,1596.0,0.0,f,0.0,488.051470834979,Both,0.0,t,0.0,t,13
916460634487872230,1080.0,1.0,f,0.0,5.286658858414812,Both,0.0,t,0.0,t,0
916508450497134639,2000.0,0.0,f,4.08,488.051470834979,only identity,4.68,t,8.0,t,5
916514524207098099,2000.0,0.0,f,3.71,488.24500183806487,only identity,2.47,t,8.0,t,13
916515033987300910,1302.0,0.0,f,5.0,483.299372936291,only identity,2.81,f,7.0,t,10
916539902312012535,2088.0,0.0,t,5.0,7.997025397482145,Both,2.45,t,7.0,t,14
916631046436442469,1450.0,0.0,f,4.43,1.6796561374309336,Both,2.92,t,8.0,t,0
916785812655315511,1500.0,0.0,t,4.76,3.855206085764145,Both,6.14,f,7.0,t,3
916851984827856059,950.0,0.0,t,4.33,488.051470834979,only identity,6.35,t,7.0,t,5
916875168551171118,1210.0,0.0,t,4.61,488.051470834979,only identity,8.41,t,7.0,t,2
917118325492690031,1965.0,0.0,f,5.0,4.779680037529501,Both,2.69,t,7.0,t,11
917135948113626066,2000.0,0.0,f,4.75,1.6796561374309336,Both,2.5,t,7.0,t,6
917174502355267888,3895.0,0.0,t,4.93,3.855206085764145,Both,5.56,t,7.0,t,2
917195799050562851,1228.0,0.0,f,4.44,1.6796561374309336,Both,3.97,t,7.0,t,24
917206142051136037,1228.0,0.0,f,4.43,1.6796561374309336,Both,4.12,t,7.0,t,11
917268166242268362,2200.0,0.0,f,4.67,5.973202765973969,Both,2.81,t,8.0,t,11
917361112004892253,1650.0,0.0,f,4.0,5.973202765973969,Both,3.89,f,7.0,t,8
917388077582025627,1650.0,0.0,f,4.5,5.973202765973969,Both,4.5,f,8.0,t,8
917427885055386875,2943.0,0.0,f,4.63,3.855206085764145,Both,3.69,t,7.0,t,17
917447930165304058,8596.0,0.0,f,0.0,488.051470834979,Both,0.0,t,0.0,t,15
917519215072636746,2190.0,0.0,f,4.82,3.1742847596468065,Both,3.79,f,8.0,t,0
917744087801678065,2186.0,0.0,f,0.0,483.299372936291,Both,1.0,f,7.0,t,25
917767439328071679,1695.0,0.0,f,0.0,483.299372936291,Both,1.11,f,8.0,t,18
917771993496687352,2972.0,2.0,f,0.0,9363.38906136174,Both,1.0,f,8.0,t,30
917788947187737320,4912.0,0.0,f,5.0,483.299372936291,Both,2.31,f,8.0,t,0
917791681840280159,2923.0,0.0,f,0.0,483.299372936291,Both,0.55,f,9.0,t,19
917792854986292146,1400.0,0.0,t,4.53,488.051470834979,only identity,6.71,t,7.0,t,6
917855517981700550,850.0,0.0,t,4.52,488.051470834979,only identity,7.59,t,7.0,t,8
917869516712235172,930.0,0.0,t,4.96,485.80296557377693,Both,9.51,t,7.0,t,6
917878312635959274,1230.0,1.0,f,0.0,5.286658858414812,Both,0.7,t,8.0,t,30
917883166776525079,1630.0,0.0,f,4.67,3.1742847596468065,Both,4.86,t,7.0,t,6
918044336689224564,1600.0,0.0,f,4.56,3.1742847596468065,Both,3.18,t,8.0,t,9
918050536106336300,6000.0,0.0,t,4.81,5.286658858414812,Both,7.68,t,7.0,t,13
918064229157040797,1810.0,0.0,f,4.76,3.1742847596468065,Both,11.59,t,7.0,t,14
918430368192827252,790.0,0.0,f,3.92,2643.853494260403,Both,5.07,f,7.0,t,7
918535347956725166,1474.0,0.0,f,4.88,5.973202765973969,Both,3.12,t,7.0,t,10
918554303706041119,3500.0,1.0,f,5.0,3.855206085764145,Both,4.09,f,7.0,t,16
918592535273827132,1750.0,0.0,f,5.0,5.973202765973969,Both,2.37,f,8.0,t,0
918607602469085498,2430.0,1.0,f,4.86,1.6796561374309336,Both,3.5,f,7.0,t,0
918629471997698463,800.0,3.0,f,0.0,185.35522549637923,only identity,1.22,t,8.0,t,0
918635650926047707,1700.0,0.0,f,0.0,1.6796561374309336,Both,0.0,f,0.0,f,0
918649437376191475,5000.0,0.0,f,4.57,488.24500183806487,Both,3.44,t,8.0,t,3
918658359409127571,3500.0,1.0,f,5.0,3.8180694127366808,Both,2.11,f,7.0,t,24
918694944429851916,11150.0,0.0,f,0.0,3.855206085764145,Both,0.0,t,0.0,t,0
918707168789473337,2530.0,0.0,f,0.0,3.855206085764145,Both,1.13,t,8.0,t,8
918844276545721267,1660.0,0.0,f,5.0,483.299372936291,Both,4.62,f,7.0,t,2
918846866296559198,3100.0,1.0,f,4.71,3.855206085764145,Both,3.04,f,7.0,t,4
