listing_id,adjusted_price,host_response_time,ranking,Distance,reviews_per_month,last_review,availability_30,host_is_superhost_f,host_is_superhost_t,Verification_only profile,Verification_only identity,Verification_Both,instant_bookable_f,instant_bookable_t,has_availability_f,has_availability_t
1871973,2854.0,0.0,4.91,3.855206085764145,5.92,7.0,1,False,True,False,False,True,False,True,False,True
1887734,810.0,0.0,4.79,3.1742847596468065,5.26,7.0,1,False,True,False,False,True,True,False,False,True
1895260,2505.0,0.0,4.6,3.855206085764145,3.96,7.0,2,True,False,False,False,True,False,True,False,True
1908384,1940.0,1.0,4.8,1.6796561374309336,0.13,86.0,3,False,True,False,False,True,True,False,False,True
1916627,3905.0,0.0,4.67,1.6796561374309336,0.03,19.0,19,False,True,False,False,True,False,True,False,True
1916785,3414.0,0.0,4.67,1.6796561374309336,0.13,22.0,28,False,True,False,False,True,False,True,False,True
1916786,4150.0,0.0,3.9,1.6796561374309336,0.08,21.0,12,False,True,False,False,True,False,True,False,True
1921408,8080.0,0.0,4.71,3.855206085764145,2.44,7.0,5,True,False,False,False,True,True,False,False,True
1921456,6852.0,0.0,4.65,3.855206085764145,1.03,8.0,3,True,False,False,False,True,True,False,False,True
1921550,3659.0,0.0,4.7,1.6796561374309336,0.96,8.0,6,True,False,False,False,True,True,False,False,True
1921578,6115.0,0.0,4.58,1.6796561374309336,0.21,10.0,7,True,False,False,False,True,True,False,False,True
1921603,3168.0,0.0,4.43,1.6796561374309336,0.73,8.0,5,True,False,False,False,True,True,False,False,True
1927272,12255.0,0.0,4.72,3.855206085764145,1.05,9.0,3,True,False,False,False,True,True,False,False,True
1935976,1200.0,2.0,4.81,1528.383086251634,0.23,12.0,17,False,True,False,False,True,True,False,False,True
1938191,1850.0,3.0,0.0,3.855206085764145,0.01,112.0,23,True,False,False,False,True,True,False,False,True
1962267,3905.0,1.0,4.92,3.8180694127366808,3.41,8.0,2,False,True,False,False,True,True,False,False,True
1973172,4298.0,0.0,4.62,3.855206085764145,3.41,7.0,2,True,False,False,False,True,False,True,False,True
1982382,1000.0,2.0,4.67,1528.383086251634,0.24,30.0,13,False,True,False,False,True,True,False,False,True
1993533,1050.0,0.0,4.62,5.973202765973969,1.11,8.0,11,False,True,False,False,True,False,True,False,True
1994164,2210.0,0.0,4.67,1.6796561374309336,1.14,8.0,8,True,False,False,False,True,False,True,False,True
1996883,8473.0,0.0,4.44,3.855206085764145,2.85,7.0,10,True,False,False,False,True,False,True,False,True
1997250,8473.0,0.0,4.58,5.286658858414812,2.3,7.0,14,True,False,False,False,True,False,True,False,True
2006581,14000.0,0.0,0.0,3.855206085764145,0.0,0.0,30,True,False,False,False,True,True,False,False,True
2006644,5760.0,0.0,0.0,4.779680037529501,0.0,0.0,30,True,False,False,False,True,True,False,False,True
2006767,1965.0,0.0,4.59,1.6796561374309336,1.35,7.0,7,True,False,False,False,True,False,True,False,True
2026259,1596.0,1.0,4.83,3.855206085764145,4.14,7.0,2,False,True,False,False,True,True,False,False,True
2064776,6606.0,0.0,4.85,3.8180694127366808,0.75,8.0,20,False,True,False,False,True,True,False,False,True
2064781,4887.0,0.0,4.75,3.8180694127366808,0.27,7.0,30,False,True,False,False,True,True,False,False,True
2065619,1228.0,0.0,4.79,4.779680037529501,1.04,7.0,2,False,True,False,False,True,True,False,False,True
2078874,1842.0,0.0,4.43,3.855206085764145,1.21,8.0,25,True,False,False,False,True,True,False,False,True
2096148,1965.0,0.0,4.74,3.855206085764145,2.9,7.0,22,True,False,False,False,True,False,True,False,True
2096205,1965.0,0.0,4.78,3.855206085764145,3.23,7.0,22,True,False,False,False,True,False,True,False,True
2098954,1350.0,0.0,4.49,3.855206085764145,3.64,8.0,1,True,False,False,False,True,True,False,False,True
2104362,2996.0,0.0,4.64,3.855206085764145,3.49,7.0,4,True,False,False,False,True,False,True,False,True
2106642,1780.0,0.0,4.55,488.051470834979,1.66,7.0,0,True,False,False,False,True,False,True,False,True
2114535,2570.0,0.0,4.85,3.1742847596468065,0.66,32.0,17,True,False,False,False,True,False,True,False,True
2117148,3782.0,0.0,4.67,3.855206085764145,3.09,7.0,7,True,False,False,False,True,False,True,False,True
2127490,4347.0,0.0,4.86,3.855206085764145,1.68,32.0,14,True,False,False,False,True,False,True,False,True
2144220,699.0,0.0,4.79,6.948426054818571,0.62,8.0,7,True,False,False,False,True,True,False,False,True
2175991,3635.0,2.0,4.5,1.6796561374309336,0.08,18.0,29,True,False,False,False,True,True,False,False,True
2200261,790.0,0.0,4.77,3.1742847596468065,5.54,7.0,4,False,True,False,False,True,True,False,False,True
2200533,1640.0,0.0,4.56,3.1742847596468065,0.38,7.0,0,False,True,False,False,True,True,False,False,True
2212905,11027.0,0.0,4.76,1.6796561374309336,1.65,9.0,6,True,False,False,False,True,True,False,False,True
2224754,2950.0,0.0,4.84,3.855206085764145,3.18,7.0,5,False,True,False,False,True,False,True,False,True
2225678,2947.0,0.0,4.92,3.855206085764145,4.55,8.0,2,False,True,False,False,True,False,True,False,True
2233357,1965.0,2.0,0.0,4486.571881027448,0.02,105.0,30,True,False,False,False,True,True,False,False,True
2245854,1424.0,0.0,4.97,3.1742847596468065,3.3,7.0,7,False,True,False,False,True,True,False,False,True
2288037,2701.0,0.0,4.93,3.855206085764145,4.63,8.0,6,False,True,False,False,True,False,True,False,True
2295068,2186.0,0.0,4.9,0.7877115843104531,4.14,7.0,5,False,True,False,False,True,False,True,False,True
2303830,2726.0,1.0,4.75,1.6796561374309336,0.94,23.0,3,False,True,False,False,True,True,False,False,True
2308808,24534.0,1.0,4.79,1.6796561374309336,0.13,13.0,3,False,True,False,False,True,True,False,False,True
2311752,12722.0,0.0,4.74,3.1742847596468065,0.2,62.0,0,True,False,True,False,False,True,False,True,False
2335148,2450.0,1.0,4.66,1.6796561374309336,2.79,7.0,6,False,True,False,False,True,True,False,False,True
2335489,2161.0,1.0,4.78,1.6796561374309336,1.83,13.0,3,False,True,False,False,True,True,False,False,True
2335608,1940.0,1.0,4.74,1.6796561374309336,1.25,11.0,3,False,True,False,False,True,True,False,False,True
2371086,2751.0,0.0,4.79,488.051470834979,1.66,8.0,19,True,False,False,False,True,False,True,False,True
2371153,3758.0,0.0,4.9,488.051470834979,0.09,16.0,18,True,False,False,False,True,False,True,False,True
2383361,5133.0,0.0,4.68,645.5231245673652,0.93,9.0,18,True,False,False,False,True,False,True,False,True
2383664,3033.0,0.0,4.38,645.5231245673652,0.21,12.0,15,True,False,False,False,True,False,True,False,True
2394662,1340.0,0.0,4.81,5.647773904731127,2.55,8.0,17,False,True,False,False,True,True,False,False,True
2408226,6400.0,0.0,4.91,3.855206085764145,0.9,8.0,8,True,False,False,False,True,False,True,False,True
2410556,4474.0,0.0,4.89,3.855206085764145,4.86,7.0,10,False,True,False,False,True,False,True,False,True
2412495,2534.0,0.0,4.77,3.855206085764145,1.48,8.0,14,False,True,False,False,True,True,False,False,True
2415458,12255.0,0.0,4.45,3.855206085764145,0.66,8.0,19,True,False,False,False,True,True,False,False,True
2416049,2701.0,0.0,4.45,3.855206085764145,1.72,7.0,7,True,False,False,False,True,False,True,False,True
2417296,2800.0,0.0,4.5,645.5231245673652,0.22,10.0,11,True,False,False,False,True,False,True,False,True
2444926,2456.0,0.0,4.5,3.855206085764145,0.17,8.0,12,True,False,False,False,True,True,False,False,True
2456742,5403.0,0.0,4.96,304.9461698599366,2.45,8.0,6,False,True,False,False,True,True,False,False,True
2490370,1256.0,0.0,4.93,3.855206085764145,4.25,8.0,2,False,True,False,False,True,True,False,False,True
2497467,1950.0,0.0,4.91,3.855206085764145,4.56,8.0,0,False,True,False,False,True,True,False,False,True
2498320,6115.0,0.0,4.63,3.855206085764145,1.1,8.0,10,True,False,False,False,True,True,False,False,True
2509362,2309.0,0.0,4.83,3.855206085764145,0.63,7.0,5,True,False,False,False,True,True,False,False,True
2512075,5035.0,0.0,4.5,3.855206085764145,3.07,7.0,2,True,False,False,False,True,False,True,False,True
2549188,3500.0,0.0,4.74,3.855206085764145,4.02,7.0,13,True,False,False,False,True,True,False,False,True
2559541,2701.0,0.0,4.69,3.855206085764145,0.11,9.0,16,True,False,False,False,True,True,False,False,True
2559949,5403.0,0.0,4.83,3.855206085764145,0.36,7.0,12,True,False,False,False,True,True,False,False,True
2562920,3193.0,0.0,4.56,3.855206085764145,1.05,9.0,0,True,False,False,False,True,False,True,False,True
2571177,945.0,0.0,4.18,8424.198999914377,0.38,51.0,0,True,False,False,False,True,True,False,False,True
2579285,1667.0,0.0,4.84,3.855206085764145,1.17,8.0,9,False,True,False,False,True,False,True,False,True
2631883,1572.0,0.0,4.89,488.051470834979,0.76,11.0,19,True,False,False,False,True,False,True,False,True
2649626,6582.0,0.0,4.61,488.051470834979,0.16,30.0,18,True,False,False,False,True,False,True,False,True
2655321,2088.0,0.0,4.95,4.779680037529501,2.95,7.0,5,False,True,False,False,True,True,False,False,True
2656156,2161.0,0.0,4.76,488.051470834979,0.3,9.0,27,True,False,False,False,True,False,True,False,True
2656812,4126.0,0.0,4.82,488.051470834979,0.1,9.0,27,True,False,False,False,True,False,True,False,True
2684495,1300.0,0.0,4.78,414.2062555734947,2.79,8.0,12,True,False,False,False,True,True,False,False,True
2732357,4666.0,1.0,4.99,3.855206085764145,3.58,7.0,5,False,True,False,False,True,True,False,False,True
2742105,2214.0,1.0,4.82,1.6796561374309336,0.8,8.0,29,True,False,False,False,True,True,False,False,True
2742534,2137.0,0.0,4.84,3.855206085764145,0.91,7.0,17,True,False,False,False,True,True,False,False,True
2755006,8104.0,0.0,4.28,414.2062555734947,0.16,16.0,27,True,False,False,False,True,True,False,False,True
2765731,2210.0,1.0,4.87,3.8180694127366808,0.99,8.0,3,True,False,False,False,True,False,True,False,True
2791863,1449.0,0.0,4.96,1.6796561374309336,3.54,7.0,9,False,True,False,False,True,False,True,False,True
2808684,3315.0,0.0,4.88,3.855206085764145,1.7,7.0,9,True,False,False,False,True,False,True,False,True
2809171,1842.0,0.0,4.95,1.6796561374309336,1.43,7.0,6,True,False,False,False,True,False,True,False,True
2819465,1474.0,0.0,4.14,29.789549866610987,0.06,94.0,0,True,False,True,False,False,True,False,True,False
2822732,3438.0,0.0,4.93,1098.156315439147,1.37,8.0,9,False,True,False,False,True,True,False,False,True
2839680,1700.0,0.0,4.63,3.1742847596468065,0.23,58.0,0,True,False,False,False,True,True,False,False,True
2840293,1850.0,0.0,4.69,1.6796561374309336,3.71,8.0,8,False,True,False,False,True,False,True,False,True
2848689,990.0,0.0,4.57,3.855206085764145,2.91,8.0,5,True,False,False,False,True,True,False,False,True
2869082,2677.0,0.0,4.5,5.973202765973969,1.54,8.0,7,True,False,False,False,True,False,True,False,True
2879186,5090.0,0.0,4.81,7.997025397482145,0.36,11.0,16,False,True,False,False,True,True,False,False,True
2881880,4631.0,0.0,4.9,3.855206085764145,4.27,7.0,13,False,True,False,False,True,True,False,False,True
2900343,1300.0,0.0,5.0,9.544169823919356,0.1,22.0,29,True,False,False,False,True,True,False,False,True
2903482,2076.0,1.0,4.93,3.855206085764145,0.75,8.0,5,True,False,False,False,True,True,False,False,True
2911128,1300.0,0.0,4.83,9.544169823919356,0.05,51.0,30,True,False,False,False,True,True,False,False,True
2939716,11520.0,0.0,4.25,490.1572443129741,0.18,16.0,0,True,False,False,False,True,True,False,False,True
2945119,2947.0,0.0,4.65,3.855206085764145,3.15,7.0,12,True,False,False,False,True,False,True,False,True
2947360,750.0,0.0,4.64,414.2062555734947,0.13,87.0,30,True,False,False,False,True,True,False,False,True
2949180,3410.0,0.0,4.9,3.855206085764145,2.12,10.0,8,False,True,False,False,True,False,True,False,True
2974558,4789.0,0.0,4.72,3.855206085764145,5.91,7.0,3,False,True,False,False,True,False,True,False,True
2995655,2186.0,0.0,4.79,4.779680037529501,0.91,8.0,9,True,False,False,False,True,True,False,False,True
3030736,2310.0,0.0,5.0,3.1742847596468065,2.08,8.0,19,False,True,False,False,True,True,False,False,True
3048217,1270.0,0.0,4.72,3.1742847596468065,0.32,27.0,0,False,True,False,False,True,True,False,False,True
3072283,1517.0,0.0,4.96,5.272779504786607,3.21,7.0,6,False,True,False,False,True,True,False,False,True
3082194,1105.0,0.0,5.0,5.55502650993604,0.05,41.0,13,True,False,False,False,True,False,True,False,True
3119260,3193.0,0.0,4.49,3.855206085764145,0.62,11.0,0,True,False,False,False,True,True,False,False,True
3135883,3850.0,0.0,4.91,3.855206085764145,3.93,7.0,10,False,True,False,False,True,True,False,False,True
3148637,2076.0,1.0,4.65,1.6796561374309336,1.51,8.0,7,False,True,False,False,True,True,False,False,True
3154506,2210.0,2.0,4.94,5.647773904731127,0.72,9.0,15,False,True,False,False,True,True,False,False,True
3156119,1027.0,1.0,4.71,1.6796561374309336,1.73,7.0,8,False,True,False,False,True,True,False,False,True
3182714,940.0,0.0,4.91,3.1742847596468065,4.39,7.0,6,False,True,False,False,True,False,True,False,True
3187173,2010.0,0.0,4.94,3.1742847596468065,4.09,7.0,8,False,True,False,False,True,False,True,False,True
3198177,1350.0,0.0,4.54,3.855206085764145,2.95,7.0,3,True,False,False,False,True,True,False,False,True
3199817,2517.0,0.0,4.82,3.855206085764145,5.29,7.0,2,True,False,False,False,True,False,True,False,True
3207742,1105.0,0.0,4.77,5.647773904731127,0.36,20.0,23,True,False,False,False,True,True,False,False,True
3213848,5403.0,0.0,4.77,5.647773904731127,0.45,8.0,17,True,False,False,False,True,True,False,False,True
3245650,982.0,0.0,4.86,3.855206085764145,4.26,22.0,0,True,False,False,False,True,True,False,False,True
3253477,12378.0,0.0,4.49,3.855206085764145,3.37,7.0,11,True,False,False,False,True,False,True,False,True
3265856,1105.0,1.0,4.87,3.855206085764145,1.59,7.0,3,False,True,False,False,True,True,False,False,True
3268602,1596.0,0.0,4.93,1.6796561374309336,2.57,8.0,5,False,True,False,False,True,False,True,False,True
3274839,3315.0,0.0,4.56,3.855206085764145,0.28,22.0,11,True,False,False,False,True,False,True,False,True
3285761,1300.0,0.0,4.84,5.286658858414812,5.14,7.0,5,False,True,False,False,True,False,True,False,True
3330473,910.0,0.0,4.85,5.286658858414812,0.66,19.0,1,False,True,False,False,True,True,False,False,True
3337262,2000.0,0.0,4.9,5.647773904731127,1.97,12.0,10,False,True,False,False,True,True,False,False,True
3341259,2100.0,0.0,4.17,3.855206085764145,0.05,12.0,11,True,False,False,False,True,False,True,False,True
3341514,2188.0,0.0,4.33,3.855206085764145,0.06,16.0,11,True,False,False,False,True,False,True,False,True
3341640,5636.0,0.0,4.42,3.855206085764145,0.57,8.0,11,True,False,False,False,True,False,True,False,True
3352182,3500.0,0.0,4.89,3.1742847596468065,4.85,7.0,8,True,False,False,False,True,False,True,False,True
3368779,1695.0,1.0,4.72,1.6796561374309336,1.9,8.0,8,False,True,False,False,True,True,False,False,True
3368961,900.0,0.0,4.58,5.973202765973969,1.97,50.0,0,True,False,False,False,True,True,False,False,True
3374551,1843.0,1.0,4.78,1.6796561374309336,1.07,8.0,3,False,True,False,False,True,False,True,False,True
3378938,737.0,0.0,4.53,414.20358617573913,0.15,86.0,0,True,False,False,False,True,True,False,False,True
3387737,3426.0,0.0,4.24,3.855206085764145,0.31,7.0,18,True,False,False,False,True,False,True,False,True
3401932,1277.0,0.0,4.49,1.234721465780256,1.24,44.0,0,True,False,False,False,True,True,False,False,True
3402184,1203.0,0.0,4.76,3.1742847596468065,2.73,7.0,0,True,False,False,False,True,True,False,False,True
3408724,2431.0,0.0,4.7,5.973202765973969,2.15,7.0,2,True,False,False,False,True,True,False,False,True
3428179,2947.0,0.0,4.67,3.855206085764145,0.83,8.0,15,True,False,False,False,True,False,True,False,True
3436550,7343.0,0.0,4.69,3.855206085764145,2.23,7.0,6,True,False,False,False,True,True,False,False,True
3460998,1031.0,0.0,4.87,3.1742847596468065,2.33,7.0,3,False,True,False,False,True,True,False,False,True
3480125,982.0,0.0,4.8,1.6796561374309336,1.62,7.0,15,False,True,False,False,True,True,False,False,True
3488195,3000.0,0.0,4.88,3.855206085764145,5.3,7.0,6,False,True,False,False,True,False,True,False,True
3493351,950.0,0.0,4.65,3.855206085764145,2.48,32.0,0,True,False,False,False,True,True,False,False,True
3500337,2200.0,1.0,4.63,5.286658858414812,0.17,56.0,0,True,False,False,False,True,True,False,False,True
3500815,1719.0,0.0,4.89,5.794402531960589,0.42,11.0,18,True,False,False,False,True,True,False,False,True
3501675,2333.0,0.0,4.94,5.973202765973969,3.36,7.0,2,False,True,False,False,True,True,False,False,True
3507063,2850.0,0.0,4.85,3.855206085764145,4.55,9.0,0,False,True,False,False,True,False,True,False,True
3526480,2824.0,0.0,4.85,3.855206085764145,2.89,8.0,27,False,True,False,False,True,True,False,False,True
3538342,982.0,1.0,4.83,414.0782637858831,0.9,8.0,18,True,False,False,False,True,True,False,False,True
3555487,1793.0,0.0,4.89,3.8180694127366808,1.15,8.0,5,False,True,False,False,True,False,True,False,True
3572425,3168.0,0.0,4.57,3.855206085764145,1.53,8.0,10,False,True,True,False,False,True,False,False,True
3587595,3045.0,0.0,4.71,3.855206085764145,1.18,7.0,18,True,False,False,False,True,False,True,False,True
3607157,2923.0,1.0,4.61,4.779680037529501,0.22,10.0,17,True,False,False,False,True,True,False,False,True
3620011,1437.0,0.0,4.63,3.855206085764145,2.85,16.0,13,True,False,False,False,True,True,False,False,True
3644735,890.0,0.0,4.4,3.1742847596468065,0.52,34.0,0,True,False,True,False,False,True,False,True,False
3650454,3708.0,0.0,4.9,5.647773904731127,0.57,52.0,0,True,False,False,False,True,True,False,False,True
3651936,737.0,0.0,4.59,492.21909671057836,0.46,53.0,1,True,False,False,False,True,True,False,False,True
3674459,4150.0,0.0,4.6,3.855206085764145,3.49,7.0,11,False,True,False,False,True,True,False,False,True
3690456,4355.0,0.0,4.87,3.855206085764145,5.04,7.0,7,False,True,False,False,True,True,False,False,True
3691278,8473.0,0.0,4.55,3.855206085764145,1.73,7.0,15,True,False,False,False,True,False,True,False,True
3692265,1056.0,1.0,4.76,7.997025397482145,0.33,15.0,17,False,True,False,False,True,True,False,False,True
3694257,2984.0,0.0,5.0,1.6796561374309336,0.04,20.0,13,False,True,False,False,True,False,True,False,True
3700086,2190.0,0.0,4.87,3.855206085764145,2.07,7.0,21,False,True,False,False,True,True,False,False,True
3701347,3438.0,0.0,4.64,1.6796561374309336,0.58,7.0,8,True,False,False,False,True,True,False,False,True
3761912,1449.0,1.0,4.79,1.6796561374309336,1.55,7.0,13,False,True,False,False,True,True,False,False,True
3769213,2026.0,0.0,4.83,3.855206085764145,0.81,8.0,11,False,True,False,False,True,False,True,False,True
