listing_id,neighbourhood_cleansed,room_type,accommodates,bathrooms_numeric,beds,bathrooms_shared,amenities_num
830826563956977641,Praha 8,Entire home/apt,3,1.5,2.0,0,152
831012391495344356,Praha 1,Entire home/apt,6,2.5,6.0,0,772
831212890950644667,Praha 1,Entire home/apt,8,3.0,5.0,0,970
831246602529032839,Praha 1,Private room,3,1.0,3.0,0,1099
831660668751146336,Praha 2,Private room,1,1.0,1.0,0,1128
831672295436582277,Praha 1,Private room,2,1.0,1.0,0,1106
831676385345614879,Praha 1,Private room,4,1.0,2.0,0,927
831682405574065459,Praha 1,Private room,4,1.0,2.0,0,1247
831687480965309625,Praha 1,Private room,4,1.0,2.0,0,1103
831690531840466746,Praha 1,Private room,4,1.0,2.0,0,1155
831692035585065731,Praha 2,Entire home/apt,4,1.0,4.0,0,712
831783077242545268,Praha 2,Entire home/apt,6,1.0,4.0,0,306
832292683387421678,Praha 12,Entire home/apt,2,1.0,2.0,0,501
832307373730184810,Praha 1,Entire home/apt,3,1.0,1.0,0,702
832559206017182558,Praha 8,Entire home/apt,2,1.5,1.0,0,610
832562437964410246,Praha 8,Entire home/apt,2,1.0,1.0,0,593
832564342370208219,Praha 8,Entire home/apt,3,1.0,2.0,0,563
832567015425420041,Praha 8,Entire home/apt,2,1.0,1.0,0,579
832568280731337227,Praha 8,Entire home/apt,2,1.0,1.0,0,614
832570089459310340,Praha 8,Entire home/apt,5,1.0,3.0,0,619
832620478050159749,Praha 1,Entire home/apt,4,1.0,4.0,0,426
832960083940904916,Praha 4,Private room,2,1.5,1.0,1,820
833329839490360394,Praha 3,Entire home/apt,6,1.0,6.0,0,500
833357856598479336,Praha 2,Entire home/apt,2,1.0,1.0,0,162
833449229261035551,Praha 9,Entire home/apt,2,1.0,1.0,0,230
833626147326121237,Praha 2,Entire home/apt,2,1.0,1.0,0,347
833846061143634841,Praha 3,Entire home/apt,3,1.0,2.0,0,517
833870094422449340,Praha 2,Entire home/apt,2,1.0,1.0,0,478
833871670297807643,Praha 2,Entire home/apt,6,1.0,2.0,0,536
833873212550233106,Praha 2,Entire home/apt,7,1.5,4.0,0,646
833874886204301523,Praha 6,Entire home/apt,3,1.0,2.0,0,554
833876005649545687,Praha 6,Entire home/apt,4,1.0,3.0,0,469
833882582749198878,Praha 2,Entire home/apt,2,1.0,1.0,0,610
833884541773944888,Praha 2,Entire home/apt,4,1.0,3.0,0,396
833904722292841451,Praha 3,Entire home/apt,2,1.0,1.0,0,452
833905850235055255,Praha 3,Entire home/apt,3,1.0,2.0,0,535
834578801660845908,Praha 3,Entire home/apt,6,2.0,6.0,0,769
835321086571158106,Praha 2,Entire home/apt,2,1.5,1.0,0,568
835979796272254667,Praha 2,Entire home/apt,3,1.0,2.0,0,490
835994587816571500,Praha 3,Entire home/apt,6,1.0,5.0,0,907
835997676747212152,Praha 2,Entire home/apt,6,1.0,1.0,0,834
836004001847229065,Praha 3,Entire home/apt,3,1.0,3.0,0,361
836019749885997324,Praha 3,Entire home/apt,4,1.0,3.0,0,876
836160950329692935,Praha 5,Entire home/apt,3,1.0,2.0,0,886
836652622056901228,Praha 7,Entire home/apt,9,3.0,6.0,0,912
836762957509537293,Praha 13,Entire home/apt,5,4.0,7.0,0,622
836811980148159502,Praha 3,Entire home/apt,6,1.0,6.0,0,629
836849306808869139,Praha 1,Private room,2,1.5,2.0,0,574
836885732583713492,Praha 5,Entire home/apt,2,1.0,1.0,0,125
836917208899497569,Praha 2,Private room,6,1.0,2.0,0,19
836931017326601726,Praha 2,Entire home/apt,4,1.0,2.0,0,19
836939010461549360,Praha 2,Entire home/apt,6,1.0,2.0,0,35
836942636382405334,Praha 6,Entire home/apt,2,1.0,3.0,0,138
837419106132045807,Praha 8,Entire home/apt,6,1.0,1.0,0,701
837421015692406269,Praha 8,Entire home/apt,8,1.0,6.0,0,763
837436896063254192,Praha 1,Entire home/apt,7,1.0,7.0,0,873
837493510146361559,Praha 5,Entire home/apt,3,1.0,2.0,0,702
837511009187775832,Praha 2,Entire home/apt,2,1.0,1.0,0,297
837528581799043801,Praha 5,Entire home/apt,4,1.0,2.0,0,716
837540596274145757,Praha 5,Entire home/apt,4,1.0,2.0,0,716
837569004711909914,Praha 2,Entire home/apt,4,1.0,2.0,0,1091
837671836038158464,Praha 4,Entire home/apt,4,1.5,2.0,0,149
837688912685805392,Praha 4,Private room,2,1.5,2.0,1,717
837716474621937309,Praha 1,Entire home/apt,2,1.0,1.0,0,535
837737853372754601,Praha 1,Entire home/apt,2,1.0,1.0,0,145
837747852098379733,Praha 1,Entire home/apt,2,1.0,1.0,0,40
838116169877527435,Praha 3,Entire home/apt,2,1.0,1.0,0,505
838158842182956886,Praha 8,Entire home/apt,2,1.0,1.0,0,563
838164067407032327,Praha 2,Entire home/apt,2,1.0,1.0,0,304
838200572927745116,Praha 8,Entire home/apt,2,1.0,1.0,0,563
838265313758992064,Praha 8,Entire home/apt,2,1.0,1.0,0,535
838271634327599468,Praha 8,Entire home/apt,2,1.0,1.0,0,563
838278704515263664,Praha 8,Entire home/apt,4,1.0,2.0,0,575
838296659238986973,Praha 8,Entire home/apt,4,1.0,1.0,0,586
838301697472407749,Praha 8,Entire home/apt,5,1.0,4.0,0,586
838421588664345004,Praha 1,Entire home/apt,4,1.5,2.0,0,141
838954131142915114,Praha 1,Entire home/apt,6,2.0,2.0,0,489
839013576086386854,Praha 1,Entire home/apt,5,1.5,3.0,0,899
839054199030007597,Praha 1,Entire home/apt,2,1.0,1.0,0,564
839153851208317009,Praha 1,Entire home/apt,8,1.0,5.0,0,593
839165810539915170,Praha 12,Entire home/apt,3,1.5,2.0,0,720
839260125215161782,Praha 7,Entire home/apt,10,1.5,3.0,0,858
839599171318085176,Praha 6,Entire home/apt,2,1.0,1.0,0,40
839648972365489334,Praha 5,Entire home/apt,4,1.5,2.0,0,852
839795193324202730,Praha 1,Entire home/apt,6,1.0,6.0,0,1089
839907911402118821,Praha 7,Entire home/apt,6,1.5,4.0,0,544
839908031170861506,Praha 5,Entire home/apt,8,1.0,5.0,0,1096
839972130776023517,Praha 2,Entire home/apt,8,1.0,4.0,0,29
840324155172824452,Praha 3,Entire home/apt,2,1.0,1.0,0,1065
840396018674357884,Praha 5,Entire home/apt,2,1.0,1.0,0,74
840408120186210061,Praha 13,Entire home/apt,2,1.0,1.0,0,760
840419017431207678,Praha 13,Entire home/apt,4,1.5,2.0,0,703
840463149479287964,Praha 3,Entire home/apt,4,1.0,2.0,0,696
840497781217004138,Praha 1,Entire home/apt,6,1.0,4.0,0,55
840506400654814854,Praha 7,Entire home/apt,4,1.0,3.0,0,206
840529078023227891,Praha 1,Entire home/apt,4,1.5,1.0,0,845
840584044225203117,Praha 1,Entire home/apt,6,1.0,6.0,0,577
840630665540608081,Praha 5,Entire home/apt,2,1.5,1.0,0,594
840998779658221582,Praha 1,Entire home/apt,2,1.5,2.0,0,803
841058466839443173,Praha 2,Entire home/apt,4,1.5,1.0,0,651
841133642835903794,Praha 1,Entire home/apt,6,1.0,2.0,0,287
841149397645143041,Praha 7,Entire home/apt,4,1.5,2.0,0,534
841238448907860706,Praha 7,Entire home/apt,2,1.0,1.0,0,527
841369042959695012,Praha 3,Entire home/apt,3,1.5,1.0,0,148
841736109889182556,Praha 12,Entire home/apt,9,4.0,6.0,0,252
841901523537334362,Praha 3,Entire home/apt,4,1.0,1.0,0,606
841931258443384759,Praha 12,Entire home/apt,6,1.5,4.0,0,271
841984500527519941,Praha 8,Entire home/apt,2,1.0,1.0,0,727
842019298404161290,Praha 1,Entire home/apt,2,1.0,1.0,0,437
842019557402279622,Praha 1,Entire home/apt,4,1.0,3.0,0,464
842024415480152587,Praha 1,Entire home/apt,5,1.0,3.0,0,464
842046121270992383,Praha 1,Entire home/apt,4,1.0,2.0,0,394
842054476986383845,Praha 7,Entire home/apt,3,1.0,2.0,0,709
842128212325114739,Praha 1,Entire home/apt,5,1.0,3.0,0,494
842453824759581444,Praha 2,Entire home/apt,2,1.0,1.0,0,594
842613514820598802,Praha 2,Entire home/apt,4,1.0,1.0,0,958
842636497970361778,Praha 1,Entire home/apt,2,1.0,1.0,0,502
842638067868425713,Praha 10,Entire home/apt,2,1.0,1.0,0,406
842638905308838359,Praha 1,Entire home/apt,2,1.0,1.0,0,472
842641007482737132,Praha 1,Entire home/apt,2,1.0,1.0,0,451
842643025957081733,Praha 1,Entire home/apt,2,1.0,1.0,0,451
842661736958572427,Praha 13,Entire home/apt,2,1.0,1.0,0,618
842727945198618734,Praha 3,Private room,2,1.0,1.0,1,830
842738959384705541,Praha 3,Private room,2,1.0,2.0,1,806
842831646596056791,Praha 7,Entire home/apt,2,1.0,1.0,0,133
842859262541885724,Praha 6,Entire home/apt,2,1.0,1.0,0,586
842859982033840285,Praha 3,Entire home/apt,4,1.0,4.0,0,745
842919064453019612,Praha 6,Entire home/apt,3,1.0,1.0,0,906
843130359461000287,Praha 3,Entire home/apt,2,1.0,1.0,0,498
843164169131265594,Praha 1,Entire home/apt,4,1.0,2.0,0,633
843190204113582074,Praha 2,Entire home/apt,2,1.0,1.0,0,585
843229073356486240,Praha 2,Entire home/apt,2,1.0,1.0,0,594
843246512272946914,Praha 2,Entire home/apt,2,1.0,1.0,0,580
843257534040143451,Praha 2,Entire home/apt,3,1.0,1.0,0,576
843292965966189156,Praha 2,Entire home/apt,3,1.5,2.0,0,495
843401889497954194,Praha 2,Entire home/apt,4,1.5,2.0,0,397
843440019085583978,Praha 1,Entire home/apt,3,1.0,2.0,0,883
843472927018025548,Praha 8,Entire home/apt,4,1.0,1.0,0,577
843495884978945362,Praha 7,Entire home/apt,3,1.5,3.0,0,222
843580668136366957,Praha 13,Entire home/apt,6,1.5,3.0,0,918
843792003854059856,Praha 1,Entire home/apt,3,1.0,2.0,0,387
843875188108858473,Praha 1,Entire home/apt,4,1.0,2.0,0,985
843876674577790220,Praha 1,Entire home/apt,3,1.0,2.0,0,879
843927488639432324,Praha 2,Entire home/apt,2,1.0,1.0,0,886
844016627796655589,Praha 1,Entire home/apt,2,1.0,1.0,0,766
844096837459391808,Praha 2,Entire home/apt,4,1.0,1.0,0,686
844102966783720636,Praha 1,Entire home/apt,6,1.5,3.0,0,738
844784945494643842,Praha 1,Entire home/apt,4,1.0,1.0,0,817
844799352437919324,Praha 1,Entire home/apt,4,2.0,2.0,0,800
844896802701457223,Praha 2,Entire home/apt,4,1.0,2.0,0,588
845344888795121252,Praha 2,Entire home/apt,3,1.0,2.0,0,337
845344896466864037,Praha 2,Entire home/apt,5,1.0,3.0,0,349
845469571682077303,Praha 1,Entire home/apt,3,1.0,2.0,0,638
845477199264689398,Praha 5,Entire home/apt,2,1.0,1.0,0,557
845766365819850385,Praha 1,Entire home/apt,4,1.0,1.0,0,818
846077333319141517,Praha 1,Entire home/apt,5,1.0,2.0,0,669
846177001278448693,Praha 1,Entire home/apt,4,1.0,2.0,0,316
846343602155218106,Praha 1,Entire home/apt,4,1.0,2.0,0,447
846762817375536765,Praha 8,Private room,2,1.0,1.0,1,548
846971548627608878,Praha 2,Entire home/apt,3,1.0,2.0,0,520
847048803818025481,Praha 2,Private room,9,3.5,12.0,0,413
847126019645989965,Praha 5,Entire home/apt,4,2.5,2.0,0,951
847221140685233570,Praha 5,Entire home/apt,4,1.0,2.0,0,696
847226658806460138,Praha 2,Entire home/apt,2,1.0,1.0,0,854
847658835142825753,Praha 5,Entire home/apt,4,1.0,2.0,0,669
847676807060136625,Praha 5,Entire home/apt,4,1.0,2.0,0,696
847777326907110447,Praha 1,Entire home/apt,5,1.0,3.0,0,410
847796266559141706,Praha 5,Entire home/apt,3,1.0,2.0,0,696
847800144664795121,Praha 1,Entire home/apt,6,1.5,6.0,0,907
847811745587154957,Praha 5,Entire home/apt,4,1.0,2.0,0,669
847828010451031426,Praha 1,Entire home/apt,6,1.0,4.0,0,408
847873913196387643,Praha 1,Entire home/apt,13,2.0,8.0,0,252
847883280580824474,Praha 1,Entire home/apt,2,1.0,1.0,0,392
847889113763746337,Praha 1,Entire home/apt,3,1.0,1.0,0,420
847910272973788603,Praha 2,Entire home/apt,2,1.0,1.0,0,305
848230417197689422,Praha 10,Entire home/apt,4,1.5,2.0,0,983
848312682663464150,Praha 5,Entire home/apt,4,1.0,2.0,0,696
848341821024103013,Praha 2,Entire home/apt,4,1.0,2.0,0,512
848341923059844969,Praha 1,Entire home/apt,3,1.0,2.0,0,539
848412374459559424,Praha 5,Entire home/apt,3,1.0,2.0,0,682
848416883384465323,Praha 7,Entire home/apt,4,1.0,2.0,0,919
848421733192532079,Praha 5,Entire home/apt,4,1.0,2.0,0,682
848427132460044173,Praha 5,Entire home/apt,4,1.0,2.0,0,682
848465087208537112,Praha 1,Entire home/apt,2,1.0,1.0,0,670
848566569038240623,Praha 6,Entire home/apt,4,1.0,1.0,0,452
848594055576289351,Praha 7,Entire home/apt,8,1.0,4.0,0,980
848618699549785310,Praha 1,Entire home/apt,4,1.5,2.0,0,866
849007218537788249,Praha 15,Entire home/apt,4,1.5,2.0,0,1186
849018392612172215,Praha 1,Entire home/apt,2,1.0,1.0,0,676
849306954453964809,Praha 1,Entire home/apt,2,1.0,1.0,0,345
849316745723340224,Praha 1,Entire home/apt,2,1.0,1.0,0,185
849617889871732830,Praha 1,Entire home/apt,2,1.5,1.0,0,549
849825188028481228,Praha 6,Entire home/apt,2,1.0,2.0,0,429
849971765428988222,Praha 2,Entire home/apt,2,1.0,1.0,0,305
850093278299006080,Praha 6,Entire home/apt,2,1.0,1.0,0,630
850506438988085155,Praha 3,Private room,2,2.0,1.0,0,836
850510083155582920,Praha 8,Entire home/apt,3,1.5,2.0,0,975
850782430980589900,Praha 1,Entire home/apt,3,1.0,2.0,0,838
851150270135557905,Praha 1,Entire home/apt,4,1.0,2.0,0,786
851162513599744391,Praha 1,Entire home/apt,8,1.5,3.0,0,877
851228418837598222,Praha 1,Entire home/apt,8,1.0,3.0,0,795
851236132230633390,Praha 2,Entire home/apt,2,1.0,1.0,0,560
851248940913770419,Praha 1,Entire home/apt,6,1.0,3.0,0,383
851250085220499977,Praha 1,Entire home/apt,8,1.0,3.0,0,719
851294243011952203,Praha 1,Entire home/apt,2,1.0,1.0,0,586
851474384692814442,Praha 7,Entire home/apt,2,1.0,1.0,0,133
851490137528227860,Praha 3,Entire home/apt,3,1.0,3.0,0,767
851596172014112856,Praha 1,Entire home/apt,8,1.0,4.0,0,838
851610674434848085,Praha 1,Entire home/apt,6,1.0,3.0,0,780
851785828579657869,Praha 2,Entire home/apt,3,1.0,2.0,0,579
851941513141443371,Praha 1,Entire home/apt,6,1.0,3.0,0,452
851959349512604959,Praha 1,Entire home/apt,5,1.0,2.0,0,719
851990421821927498,Praha 1,Entire home/apt,5,1.0,2.0,0,743
852018949021964527,Praha 1,Entire home/apt,3,1.0,2.0,0,733
852065179082365202,Praha 10,Entire home/apt,3,1.0,2.0,0,508
852065580673304252,Praha 1,Entire home/apt,6,1.0,2.0,0,733
852075590248372712,Praha 1,Entire home/apt,12,2.0,12.0,0,743
852108685777304527,Praha 1,Entire home/apt,6,1.0,2.0,0,612
852135160101620541,Praha 5,Entire home/apt,4,1.0,2.0,0,707
852147942296514029,Praha 5,Entire home/apt,4,1.0,3.0,0,707
852205457357936090,Praha 4,Entire home/apt,4,1.0,2.0,0,699
852227275407038978,Praha 4,Entire home/apt,4,1.0,2.0,0,699
852360894469213547,Praha 6,Private room,3,3.0,1.0,1,1112
852587898796284877,Praha 1,Entire home/apt,4,1.0,3.0,0,321
852588192861367146,Praha 1,Entire home/apt,4,2.0,2.0,0,952
852609479292163730,Praha 7,Entire home/apt,4,1.0,1.0,0,779
852651659128441524,Praha 2,Entire home/apt,2,1.0,1.0,0,508
852697055328623561,Praha 5,Entire home/apt,4,1.0,3.0,0,795
852781782124729920,Praha 1,Entire home/apt,2,1.0,1.0,0,797
853426473696659267,Praha 1,Entire home/apt,8,2.0,3.0,0,689
853473457589528482,Praha 1,Shared room,1,2.5,15.0,1,382
853480961339758220,Praha 1,Shared room,1,2.5,15.0,1,382
853487655983479650,Praha 1,Shared room,1,3.0,4.0,1,358
853493369733698166,Praha 1,Shared room,1,3.0,4.0,1,358
853509101086678893,Praha 9,Entire home/apt,6,2.5,6.0,0,785
853952573439572210,Praha 1,Entire home/apt,4,1.0,2.0,0,435
854000112850825423,Praha 1,Shared room,1,3.5,6.0,1,354
854004827556285454,Praha 1,Shared room,1,3.5,6.0,1,354
854007437686258657,Praha 1,Shared room,1,3.5,6.0,1,354
854010708824670123,Praha 1,Shared room,1,2.0,6.0,1,411
854019764791537070,Praha 1,Shared room,1,2.0,6.0,1,411
854022351883487688,Praha 1,Entire home/apt,4,1.0,1.0,0,405
854029061104508284,Praha 1,Entire home/apt,3,1.0,3.0,0,580
854039557057801648,Praha 1,Shared room,1,2.0,6.0,1,411
854133245037777969,Praha 4,Entire home/apt,4,1.0,4.0,0,175
854242452098031502,Praha 10,Private room,4,1.0,4.0,0,425
854258679594314971,Praha 8,Entire home/apt,3,1.0,1.0,0,571
854289205480923339,Praha 5,Entire home/apt,3,1.0,1.0,0,29
854326245892594189,Praha 16,Entire home/apt,5,2.0,2.0,0,707
854478986915095489,Praha 2,Entire home/apt,2,1.5,1.0,0,588
854743025965688146,Praha 1,Shared room,1,3.5,12.0,1,294
854747841047451579,Praha 1,Shared room,1,3.5,12.0,1,294
854750085097889255,Praha 1,Shared room,1,3.5,12.0,1,294
854754234884736722,Praha 1,Shared room,1,2.5,15.0,1,382
854759562258245001,Praha 1,Shared room,1,2.5,15.0,1,382
854765333611989650,Praha 1,Shared room,1,2.5,15.0,1,382
854767721504763794,Praha 1,Shared room,1,2.5,16.0,1,267
854770985018460673,Praha 1,Shared room,1,2.5,16.0,1,267
854782441938974838,Praha 1,Shared room,1,2.5,15.0,1,382
854788832023712248,Praha 1,Shared room,1,2.5,15.0,1,382
854791956371483100,Praha 1,Shared room,1,2.5,15.0,1,382
854793881227284889,Praha 1,Shared room,1,2.5,16.0,1,267
854799883980680488,Praha 1,Shared room,1,2.5,16.0,1,267
854801531153754448,Praha 1,Shared room,1,2.5,16.0,1,267
854812436333946263,Praha 1,Shared room,1,2.5,16.0,1,267
854817102174484988,Praha 1,Shared room,1,2.5,16.0,1,267
854928738531628650,Praha 1,Shared room,1,2.5,7.0,1,387
855010149699811803,Praha 10,Entire home/apt,6,1.0,3.0,0,813
855020517616949967,Praha 1,Shared room,1,2.5,7.0,1,387
855023060420901127,Praha 1,Shared room,1,2.5,7.0,1,387
855024882080419411,Praha 1,Shared room,1,2.5,7.0,1,387
855142061938147598,Praha 4,Entire home/apt,2,1.0,1.0,0,720
855169228352435705,Praha 2,Entire home/apt,2,1.0,1.0,0,508
855172216955686559,Praha 2,Entire home/apt,2,1.0,1.0,0,525
855612426963269638,Praha 2,Entire home/apt,3,1.0,1.0,0,640
855630872932875630,Praha 3,Entire home/apt,4,1.5,2.0,0,916
855693978595336616,Praha 3,Entire home/apt,3,1.0,2.0,0,936
856244427479122905,Praha 1,Shared room,1,2.0,6.0,1,411
856334442249167207,Praha 1,Entire home/apt,8,1.5,3.0,0,740
856377604367136214,Praha 1,Entire home/apt,4,1.0,2.0,0,344
856391754263474589,Praha 1,Entire home/apt,2,1.0,1.0,0,709
856450019427621634,Praha 1,Shared room,1,2.0,6.0,1,411
856464490871580222,Praha 1,Shared room,1,3.5,12.0,1,294
856468684395029197,Praha 1,Shared room,1,3.5,12.0,1,294
856472758624432499,Praha 1,Shared room,1,3.5,12.0,1,294
856475110204453162,Praha 1,Shared room,1,3.5,12.0,1,294
856478772446500424,Praha 6,Entire home/apt,5,1.0,2.0,0,633
856483732124495247,Praha 7,Entire home/apt,2,1.0,1.0,0,536
856494807977624029,Praha 2,Entire home/apt,2,1.0,1.0,0,655
856498683347137870,Praha 2,Entire home/apt,2,1.0,1.0,0,655
856544106429006727,Praha 5,Entire home/apt,4,1.0,4.0,0,1056
856558940668505915,Praha 4,Entire home/apt,2,1.0,2.0,0,988
856840999122953444,Praha 5,Entire home/apt,4,1.0,2.0,0,428
856875357399180340,Praha 7,Entire home/apt,4,1.0,1.0,0,19
856959547477065473,Praha 1,Entire home/apt,2,1.0,1.0,0,709
856975142283412284,Praha 1,Entire home/apt,4,1.0,2.0,0,737
857056940133095345,Praha 1,Entire home/apt,2,1.0,1.0,0,709
857072961316624929,Praha 1,Entire home/apt,3,1.0,3.0,0,709
857128117288038263,Praha 3,Entire home/apt,2,1.0,1.0,0,712
857158773416463508,Praha 1,Shared room,1,3.5,12.0,1,294
857166886101318975,Praha 1,Shared room,1,2.5,15.0,1,382
857189271362218905,Praha 1,Shared room,1,2.5,15.0,1,382
857191361332018971,Praha 1,Shared room,1,2.5,15.0,1,382
857198115775836031,Praha 1,Shared room,1,2.5,15.0,1,382
857277504905805315,Praha 1,Entire home/apt,2,1.5,1.0,0,140
857305703674256048,Praha 1,Entire home/apt,5,1.0,3.0,0,523
857350484587687652,Praha 1,Entire home/apt,7,1.0,5.0,0,667
857614870369570006,Praha 1,Shared room,1,2.5,15.0,1,382
857620188764248310,Praha 1,Shared room,1,2.5,16.0,1,267
857622054776294129,Praha 1,Shared room,1,2.5,16.0,1,267
857653032975888086,Praha 1,Shared room,1,2.5,16.0,1,267
857653700632057605,Praha 2,Entire home/apt,4,1.0,2.0,0,531
857654585017747446,Praha 1,Shared room,1,2.5,16.0,1,267
857666516176193100,Praha 1,Shared room,1,2.5,16.0,1,267
857672786424226688,Praha 1,Entire home/apt,3,1.0,2.0,0,709
857678786388748686,Praha 1,Shared room,1,2.5,16.0,1,267
857683358009782987,Praha 1,Shared room,1,3.5,12.0,1,294
857687456049158008,Praha 1,Entire home/apt,6,2.5,3.0,0,651
857791350445071893,Praha 1,Entire home/apt,4,1.5,1.0,0,735
857805910738391038,Praha 1,Entire home/apt,5,1.0,2.0,0,747
857829948930677773,Praha 1,Entire home/apt,6,1.0,3.0,0,798
857838110029105334,Praha 1,Entire home/apt,4,1.0,4.0,0,107
857839079858960282,Praha 12,Entire home/apt,3,1.0,2.0,0,160
857844779336877669,Praha 2,Entire home/apt,4,1.0,2.0,0,387
857851618215089237,Praha 1,Entire home/apt,4,1.0,4.0,0,110
857859034679249959,Praha 1,Entire home/apt,2,1.0,2.0,0,110
857865624656380346,Praha 1,Entire home/apt,7,2.0,4.0,0,595
858007719090747395,Praha 1,Entire home/apt,2,1.0,1.0,0,772
858033608926511968,Praha 1,Entire home/apt,5,1.0,4.0,0,829
858145700739393085,Praha 6,Entire home/apt,2,1.0,1.0,0,1004
858354422589589172,Praha 1,Entire home/apt,2,1.0,1.0,0,763
858356961363092214,Praha 1,Shared room,1,3.5,12.0,1,294
858361744872838306,Praha 1,Shared room,1,3.5,12.0,1,294
858367018747089880,Praha 1,Shared room,1,3.5,12.0,1,294
858377560011455259,Praha 1,Entire home/apt,5,1.0,3.0,0,762
858378843103822688,Praha 1,Shared room,1,3.5,12.0,1,294
858382193070376127,Praha 1,Shared room,1,2.0,12.0,1,393
858385380589150387,Praha 1,Shared room,1,2.0,12.0,1,393
858388221676357079,Praha 1,Shared room,1,2.0,12.0,1,393
858393488129368931,Praha 1,Shared room,1,3.5,12.0,1,294
858395618322932581,Praha 1,Entire home/apt,6,2.0,3.0,0,977
858402796954496656,Praha 1,Shared room,1,3.5,12.0,1,294
858413484558195033,Praha 1,Entire home/apt,6,2.0,3.0,0,736
858553999424763887,Praha 1,Entire home/apt,4,1.0,2.0,0,772
858556272238871812,Praha 2,Entire home/apt,6,1.5,5.0,0,174
858567030955837795,Praha 2,Entire home/apt,7,2.5,6.0,0,158
858598972000336984,Praha 2,Entire home/apt,6,1.5,5.0,0,245
858692132965172316,Praha 12,Entire home/apt,9,1.0,4.0,0,414
858729215311765504,Praha 1,Entire home/apt,2,1.0,1.0,0,759
858755487665709966,Praha 1,Entire home/apt,2,1.0,1.0,0,740
859063150972865327,Praha 1,Shared room,1,3.5,12.0,1,294
859064697307424270,Praha 1,Shared room,1,3.5,12.0,1,294
859066239110974661,Praha 1,Shared room,1,3.5,12.0,1,294
859069729375224992,Praha 2,Entire home/apt,2,1.0,1.0,0,646
859069737854335758,Praha 1,Shared room,1,3.5,12.0,1,294
859069951559503059,Praha 2,Entire home/apt,4,1.0,2.0,0,646
859126484073002331,Praha 1,Entire home/apt,2,1.0,1.0,0,719
859227612335202358,Praha 2,Entire home/apt,4,1.0,3.0,0,242
859236026655746137,Praha 12,Private room,3,1.0,2.0,0,395
859300316799050383,Praha 2,Entire home/apt,6,1.0,3.0,0,646
859312099619610197,Praha 2,Entire home/apt,6,1.0,3.0,0,646
859342203983492016,Praha 1,Entire home/apt,4,1.0,2.0,0,472
859494314442414044,Praha 4,Entire home/apt,3,1.0,3.0,0,190
859499378093162744,Praha 3,Entire home/apt,4,1.0,2.0,0,1324
859500001701730032,Praha 4,Entire home/apt,5,1.0,5.0,0,245
859536991161884036,Praha 1,Entire home/apt,8,1.0,7.0,0,431
859544311735037738,Praha 1,Entire home/apt,5,1.0,3.0,0,428
859549976216977477,Praha 1,Entire home/apt,4,1.0,1.0,0,397
859972476326318148,Praha 6,Entire home/apt,4,2.0,4.0,0,185
860165053743435140,Praha 2,Entire home/apt,2,1.0,1.0,0,802
860188799107581923,Praha 1,Entire home/apt,5,2.0,2.0,0,492
860251723498582387,Praha 3,Entire home/apt,5,2.5,3.0,0,1356
860265480006219271,Praha 9,Entire home/apt,4,1.0,1.0,0,701
860557358037031685,Praha 1,Entire home/apt,8,1.5,4.0,0,1071
860664747125368315,Praha 4,Entire home/apt,2,1.0,1.0,0,592
860928737106084856,Praha 1,Entire home/apt,8,1.0,5.0,0,796
860987601828562193,Praha 6,Entire home/apt,2,1.0,1.0,0,400
861301648924678954,Praha 5,Entire home/apt,2,1.0,1.0,0,312
861407942625663300,Praha 1,Entire home/apt,3,1.0,2.0,0,616
861408943470933866,Praha 2,Entire home/apt,4,1.5,2.0,0,657
861410535766528032,Praha 1,Entire home/apt,2,1.0,1.0,0,709
861431706293192276,Praha 6,Entire home/apt,2,1.0,1.0,0,478
861583393552613423,Praha 1,Entire home/apt,4,1.0,4.0,0,103
861623938268466322,Praha 6,Private room,1,1.0,1.0,1,29
861632597828573940,Praha 1,Entire home/apt,4,1.0,2.0,0,716
861641652058565583,Praha 1,Entire home/apt,4,1.0,1.0,0,700
861645428910955554,Praha 1,Entire home/apt,4,1.0,2.0,0,769
861670864797642596,Praha 8,Entire home/apt,3,1.0,3.0,0,572
861802361708171973,Praha 2,Entire home/apt,2,1.0,1.0,0,172
862007270222130850,Praha 6,Entire home/apt,2,1.0,2.0,0,684
862094795608316860,Praha 5,Entire home/apt,2,1.0,1.0,0,412
862330604840722358,Praha 2,Entire home/apt,2,1.0,1.0,0,315
862425186347246361,Praha 2,Entire home/apt,2,1.0,1.0,0,528
862468153458068562,Praha 1,Entire home/apt,4,1.0,1.0,0,363
862474428349670587,Praha 1,Entire home/apt,13,1.0,8.0,0,390
862493416682918822,Praha 3,Entire home/apt,4,1.0,1.0,0,449
862699702229760126,Praha 2,Entire home/apt,3,1.0,1.0,0,379
862715597447340922,Praha 1,Entire home/apt,4,1.0,2.0,0,761
862721614533650188,Praha 4,Entire home/apt,2,1.0,1.0,0,675
862761180722469702,Praha 1,Entire home/apt,5,1.0,3.0,0,533
862766674702948446,Praha 6,Entire home/apt,10,2.0,8.0,0,979
862851240780134385,Praha 1,Entire home/apt,7,1.5,3.0,0,687
862863281295857522,Praha 3,Private room,2,1.0,1.0,1,976
862928347709355323,Praha 10,Entire home/apt,2,1.5,2.0,0,631
862972308281164304,Praha 2,Private room,16,6.5,22.0,0,333
